label,youtube_id,time_start,time_end,split,full_path,num_files
somersaulting,qkzW1S4zS-0,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/somersaulting/qkzW1S4zS-0_000005_000015,249
ripping paper,qmyPAHdM__M,31,41,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ripping paper/qmyPAHdM__M_000031_000041,300
driving car,qnv68aONp1c,51,61,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/driving car/qnv68aONp1c_000051_000061,301
playing drums,qoDCBrRmiF0,69,79,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing drums/qoDCBrRmiF0_000069_000079,300
curling hair,qp1h_IFHnZA,64,74,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/curling hair/qp1h_IFHnZA_000064_000074,300
hula hooping,qqu4Q2CoLwE,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hula hooping/qqu4Q2CoLwE_000004_000014,300
playing basketball,qrX05sAntoA,64,74,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing basketball/qrX05sAntoA_000064_000074,300
digging,qslYRAkQ8K8,240,250,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/digging/qslYRAkQ8K8_000240_000250,300
blowing out candles,qtiUt7pElF8,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/blowing out candles/qtiUt7pElF8_000004_000014,165
tying bow tie,qvGHyauVi4k,31,41,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tying bow tie/qvGHyauVi4k_000031_000041,302
building cabinet,qwSPOQMjapE,218,228,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/building cabinet/qwSPOQMjapE_000218_000228,300
shining shoes,qxtkjzhD3RU,34,44,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shining shoes/qxtkjzhD3RU_000034_000044,300
yawning,qy7QFzuNAJM,56,66,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/yawning/qy7QFzuNAJM_000056_000066,300
arm wrestling,r07lpVArk8Y,266,276,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/arm wrestling/r07lpVArk8Y_000266_000276,300
playing harp,r0QrgO6bhgw,46,56,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing harp/r0QrgO6bhgw_000046_000056,300
sticking tongue out,r1oEEYmQre8,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sticking tongue out/r1oEEYmQre8_000003_000013,74
pumping gas,r2qrRqPERNM,41,51,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/pumping gas/r2qrRqPERNM_000041_000051,300
playing ukulele,r3nlyBrDM14,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing ukulele/r3nlyBrDM14_000013_000023,137
playing bagpipes,r3wRcByYtks,37,47,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing bagpipes/r3wRcByYtks_000037_000047,300
zumba,r5CiCcQ6T_w,68,78,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/zumba/r5CiCcQ6T_w_000068_000078,300
catching or throwing softball,r5c12Eo__jY,104,114,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/catching or throwing softball/r5c12Eo__jY_000104_000114,300
making pizza,r5fpVT_H5Gk,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/making pizza/r5fpVT_H5Gk_000010_000020,300
milking cow,r70BEBb-3tc,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/milking cow/r70BEBb-3tc_000001_000011,300
eating carrots,r8GK7uNLfpc,634,644,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating carrots/r8GK7uNLfpc_000634_000644,300
skipping rope,r8bZcy0V-A8,402,412,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/skipping rope/r8bZcy0V-A8_000402_000412,300
shearing sheep,r9BxrO0H6yQ,96,106,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shearing sheep/r9BxrO0H6yQ_000096_000106,300
faceplanting,r9INzx9GaAk,15,25,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/faceplanting/r9INzx9GaAk_000015_000025,294
planting trees,rAoNCvtp1sA,230,240,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/planting trees/rAoNCvtp1sA_000230_000240,300
cooking egg,rAs4qrmRVzg,514,524,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cooking egg/rAs4qrmRVzg_000514_000524,300
pushing cart,rBRL04KMhsE,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/pushing cart/rBRL04KMhsE_000005_000015,300
mopping floor,rD7f0YsP6Pw,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/mopping floor/rD7f0YsP6Pw_000008_000018,300
swinging on something,rGCE2UN_9Vc,52,62,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/swinging on something/rGCE2UN_9Vc_000052_000062,300
eating hotdog,rJu8mSNHX_8,61,71,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating hotdog/rJu8mSNHX_8_000061_000071,300
making bed,rLqt0oi_mic,27,37,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/making bed/rLqt0oi_mic_000027_000037,300
making bed,rOH2qF3EtKA,112,122,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/making bed/rOH2qF3EtKA_000112_000122,300
bending metal,rP7cfnjHsy0,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/bending metal/rP7cfnjHsy0_000001_000011,300
snowboarding,rPEtlCRED3I,29,39,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snowboarding/rPEtlCRED3I_000029_000039,300
making tea,rPT-oA0U0Jg,68,78,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/making tea/rPT-oA0U0Jg_000068_000078,300
playing violin,rQlxLEor6ns,83,93,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing violin/rQlxLEor6ns_000083_000093,301
squat,rR62QVHbEvw,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/squat/rR62QVHbEvw_000004_000014,300
stretching arm,rSvALTC8NaQ,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/stretching arm/rSvALTC8NaQ_000004_000014,300
petting animal (not cat),rTpPKN-PVTk,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/petting animal (not cat)/rTpPKN-PVTk_000000_000010,300
skiing slalom,rUIstn6DYz4,65,75,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/skiing slalom/rUIstn6DYz4_000065_000075,300
playing cymbals,rUNXU7WyiLs,22,32,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing cymbals/rUNXU7WyiLs_000022_000032,300
baking cookies,rUmBZTWm_IU,373,383,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/baking cookies/rUmBZTWm_IU_000373_000383,300
cheerleading,rVu3BG3xzwc,247,257,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cheerleading/rVu3BG3xzwc_000247_000257,299
beatboxing,rYnVViYbae0,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/beatboxing/rYnVViYbae0_000000_000010,275
making jewelry,rchBcBNbzm4,49,59,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/making jewelry/rchBcBNbzm4_000049_000059,300
finger snapping,rcx-wEhViiA,40,50,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/finger snapping/rcx-wEhViiA_000040_000050,300
tasting beer,rdP9_FkyRxo,301,311,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tasting beer/rdP9_FkyRxo_000301_000311,300
breakdancing,rdieqkHhEJs,247,257,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/breakdancing/rdieqkHhEJs_000247_000257,300
eating hotdog,rftM4yH89OE,95,105,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating hotdog/rftM4yH89OE_000095_000105,300
playing ice hockey,ripqAfmzCEg,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing ice hockey/ripqAfmzCEg_000000_000010,218
juggling balls,riquQFieRJE,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/juggling balls/riquQFieRJE_000013_000023,300
catching fish,rj1drR2Gxks,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/catching fish/rj1drR2Gxks_000007_000017,300
bungee jumping,rjCEBqlxyeA,258,268,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/bungee jumping/rjCEBqlxyeA_000258_000268,300
knitting,rjCh6_63O-A,86,96,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/knitting/rjCh6_63O-A_000086_000096,300
petting cat,rkwr4K6jAUc,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/petting cat/rkwr4K6jAUc_000000_000010,300
dancing charleston,rl9dqWPfUOQ,60,70,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dancing charleston/rl9dqWPfUOQ_000060_000070,300
bookbinding,rm8ir9fmwPs,89,99,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/bookbinding/rm8ir9fmwPs_000089_000099,300
peeling potatoes,rnP5JcEom9Y,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/peeling potatoes/rnP5JcEom9Y_000004_000014,184
massaging person's head,rqBivpdlaNA,429,439,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/massaging person's head/rqBivpdlaNA_000429_000439,300
hula hooping,rrWTs4LG6c4,12,22,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hula hooping/rrWTs4LG6c4_000012_000022,272
snatch weight lifting,rrgPUDaIAug,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snatch weight lifting/rrgPUDaIAug_000003_000013,218
snorkeling,rsDfe_ikY1I,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snorkeling/rsDfe_ikY1I_000010_000020,300
abseiling,rseBvhN6dio,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/abseiling/rseBvhN6dio_000003_000013,300
ice climbing,rt2QA4lWBxU,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ice climbing/rt2QA4lWBxU_000001_000011,300
disc golfing,rxBJdTkcpAM,51,61,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/disc golfing/rxBJdTkcpAM_000051_000061,299
parasailing,rz090NSc_z0,52,62,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/parasailing/rz090NSc_z0_000052_000062,300
riding a bike,s-bzVOev-Kg,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding a bike/s-bzVOev-Kg_000002_000012,300
somersaulting,s-cgza3_Zjk,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/somersaulting/s-cgza3_Zjk_000000_000010,300
catching or throwing baseball,s0WqJNghk88,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/catching or throwing baseball/s0WqJNghk88_000001_000011,299
snowboarding,s0YiB_LsJEk,81,91,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snowboarding/s0YiB_LsJEk_000081_000091,300
using segway,s1BB3_AFG90,24,34,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/using segway/s1BB3_AFG90_000024_000034,300
eating carrots,s4VofFq0NrI,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating carrots/s4VofFq0NrI_000001_000011,300
rock climbing,s5jxkWFe0WI,6,16,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/rock climbing/s5jxkWFe0WI_000006_000016,300
throwing ball,s6Ju2OAMoiA,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/throwing ball/s6Ju2OAMoiA_000000_000010,300
petting animal (not cat),s8DTH4rBLaY,45,55,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/petting animal (not cat)/s8DTH4rBLaY_000045_000055,300
throwing ball,sCue-jz0CG4,14,24,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/throwing ball/sCue-jz0CG4_000014_000024,300
playing basketball,sEN_lFB9QGk,9,19,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing basketball/sEN_lFB9QGk_000009_000019,300
counting money,sFrRHqQ9AIw,22,32,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/counting money/sFrRHqQ9AIw_000022_000032,300
hitting baseball,sGKeqfxwq5E,87,97,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hitting baseball/sGKeqfxwq5E_000087_000097,300
diving cliff,sGXT2fLFQac,27,37,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/diving cliff/sGXT2fLFQac_000027_000037,300
feeding birds,sH02kqv0160,107,117,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/feeding birds/sH02kqv0160_000107_000117,300
shuffling cards,sHEFvLzlmZU,65,75,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shuffling cards/sHEFvLzlmZU_000065_000075,300
air drumming,sHOUanBw4cE,109,119,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/air drumming/sHOUanBw4cE_000109_000119,194
weaving basket,sHcO1c3B1hE,343,353,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/weaving basket/sHcO1c3B1hE_000343_000353,299
shooting goal (soccer),sIn7Te48YL4,158,168,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shooting goal (soccer)/sIn7Te48YL4_000158_000168,300
playing drums,sJXu1QgZ5cg,6,16,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing drums/sJXu1QgZ5cg_000006_000016,300
drawing,sLRwdRnwCWs,51,61,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drawing/sLRwdRnwCWs_000051_000061,300
punching bag,sO-bfohlyf8,171,181,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/punching bag/sO-bfohlyf8_000171_000181,300
playing squash or racquetball,sOQKWQrszI8,58,68,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing squash or racquetball/sOQKWQrszI8_000058_000068,300
baking cookies,sU8NJEPH7IQ,143,153,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/baking cookies/sU8NJEPH7IQ_000143_000153,300
pushing wheelchair,sUkqo6pWWsM,6,16,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/pushing wheelchair/sUkqo6pWWsM_000006_000016,285
grooming horse,sVrNI39epR0,545,555,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/grooming horse/sVrNI39epR0_000545_000555,300
side kick,sZ8JiPfAoWc,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/side kick/sZ8JiPfAoWc_000005_000015,300
picking fruit,sZae_iCSYNo,43,53,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/picking fruit/sZae_iCSYNo_000043_000053,300
belly dancing,s_nTjVyg-qo,133,143,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/belly dancing/s_nTjVyg-qo_000133_000143,300
eating watermelon,seyDjoe2YrA,41,51,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating watermelon/seyDjoe2YrA_000041_000051,300
riding camel,sfFlbk49ECk,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding camel/sfFlbk49ECk_000001_000011,300
playing recorder,sh3K9P5UXL8,6,16,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing recorder/sh3K9P5UXL8_000006_000016,301
punching bag,shtbFZGVHl4,18,28,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/punching bag/shtbFZGVHl4_000018_000028,300
presenting weather forecast,skN2MiCW14k,47,57,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/presenting weather forecast/skN2MiCW14k_000047_000057,300
golf putting,skPzG6rTrPM,16,26,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/golf putting/skPzG6rTrPM_000016_000026,300
flying kite,skexFUHz3_0,26,36,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/flying kite/skexFUHz3_0_000026_000036,182
disc golfing,slyVR4sxsUI,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/disc golfing/slyVR4sxsUI_000005_000015,170
playing ice hockey,soaLU377oZA,67,77,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing ice hockey/soaLU377oZA_000067_000077,300
punching bag,socL3CLqXuA,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/punching bag/socL3CLqXuA_000007_000017,159
brushing teeth,sp-JuMB3Qs0,26,36,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/brushing teeth/sp-JuMB3Qs0_000026_000036,299
hula hooping,sp8WbtOr_yY,94,104,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hula hooping/sp8WbtOr_yY_000094_000104,300
tapping guitar,sqEsK6JRRJs,257,267,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tapping guitar/sqEsK6JRRJs_000257_000267,299
roller skating,ss1ue2LRTTw,18,28,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/roller skating/ss1ue2LRTTw_000018_000028,300
waxing eyebrows,stKG3WSldtA,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/waxing eyebrows/stKG3WSldtA_000000_000010,193
washing hair,sur3u8KBZ7s,274,284,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/washing hair/sur3u8KBZ7s_000274_000284,300
robot dancing,swSqjtxpoA4,26,36,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/robot dancing/swSqjtxpoA4_000026_000036,300
cooking sausages,syI2EiICWOM,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cooking sausages/syI2EiICWOM_000001_000011,301
squat,syLS5UqF9ZY,11,21,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/squat/syLS5UqF9ZY_000011_000021,300
making tea,sylsoHPIW9U,37,47,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/making tea/sylsoHPIW9U_000037_000047,300
riding mule,syzhblqOiDU,31,41,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding mule/syzhblqOiDU_000031_000041,300
yawning,sz0h2jDiDUI,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/yawning/sz0h2jDiDUI_000003_000013,300
reading book,t-CG8YUiyHE,31,41,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/reading book/t-CG8YUiyHE_000031_000041,300
front raises,t-ECIdW_atg,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/front raises/t-ECIdW_atg_000005_000015,234
playing flute,t1ni9cjLRl4,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing flute/t1ni9cjLRl4_000008_000018,300
springboard diving,t2WJSycuzkg,67,77,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/springboard diving/t2WJSycuzkg_000067_000077,300
playing bass guitar,t4-dv6R6L2c,11,21,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing bass guitar/t4-dv6R6L2c_000011_000021,300
spraying,t5GzlKrIHv8,190,200,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/spraying/t5GzlKrIHv8_000190_000200,300
sniffing,t61-N6aEwnc,57,67,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sniffing/t61-N6aEwnc_000057_000067,300
tobogganing,t7-BUDIOAaE,52,62,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tobogganing/t7-BUDIOAaE_000052_000062,300
trimming or shaving beard,t7QEekFQI9U,14,24,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/trimming or shaving beard/t7QEekFQI9U_000014_000024,300
pushing car,t7lyq7ETF0Y,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/pushing car/t7lyq7ETF0Y_000003_000013,300
skydiving,t931NPZZ02c,267,277,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/skydiving/t931NPZZ02c_000267_000277,300
playing saxophone,tAQ57N-P4Uc,21,31,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing saxophone/tAQ57N-P4Uc_000021_000031,300
playing kickball,tCXGqng9yJ8,282,292,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing kickball/tCXGqng9yJ8_000282_000292,300
tap dancing,tD3UaRvcirU,48,58,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tap dancing/tD3UaRvcirU_000048_000058,300
snowboarding,tDdXHUTEdXk,57,67,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snowboarding/tDdXHUTEdXk_000057_000067,300
dribbling basketball,tI1t5ugTvGY,299,309,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dribbling basketball/tI1t5ugTvGY_000299_000309,301
busking,tNl_KSEOksY,65,75,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/busking/tNl_KSEOksY_000065_000075,300
cooking on campfire,tOFjNjQWsN4,52,62,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cooking on campfire/tOFjNjQWsN4_000052_000062,300
skateboarding,tOKC5b_LKMU,99,109,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/skateboarding/tOKC5b_LKMU_000099_000109,300
laying bricks,tREQGo8rNoA,58,68,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/laying bricks/tREQGo8rNoA_000058_000068,300
tapping guitar,tSFY2jfmdt8,28,38,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tapping guitar/tSFY2jfmdt8_000028_000038,300
punching person (boxing),tTF7h1fwZeg,381,391,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/punching person (boxing)/tTF7h1fwZeg_000381_000391,300
building shed,tTPKcpw2Hys,130,140,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/building shed/tTPKcpw2Hys_000130_000140,300
driving car,tVuop87KbDY,11,21,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/driving car/tVuop87KbDY_000011_000021,300
washing hair,tWBzUrNQlZI,63,73,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/washing hair/tWBzUrNQlZI_000063_000073,300
tickling,tWLGgZrn5vI,27,37,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tickling/tWLGgZrn5vI_000027_000037,300
blasting sand,tYZwisTl8vw,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/blasting sand/tYZwisTl8vw_000005_000015,300
snorkeling,tYcL5hKUGh0,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snorkeling/tYcL5hKUGh0_000002_000012,150
filling eyebrows,tbGzBy5fDKs,258,268,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/filling eyebrows/tbGzBy5fDKs_000258_000268,300
tango dancing,tcP36vVwy_E,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tango dancing/tcP36vVwy_E_000001_000011,300
hurling (sport),teFC5zq-SQk,126,136,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hurling (sport)/teFC5zq-SQk_000126_000136,300
golf putting,tfOnayz-x1c,110,120,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/golf putting/tfOnayz-x1c_000110_000120,300
feeding birds,thJkxpPcgyY,52,62,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/feeding birds/thJkxpPcgyY_000052_000062,300
sticking tongue out,tjduslfQJW4,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sticking tongue out/tjduslfQJW4_000003_000013,300
folding clothes,tkFZX1ElcrU,242,252,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/folding clothes/tkFZX1ElcrU_000242_000252,300
flipping pancake,tkv9hTAJFeg,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/flipping pancake/tkv9hTAJFeg_000003_000013,168
smoking,tmfZ7kNfFHI,72,82,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/smoking/tmfZ7kNfFHI_000072_000082,300
playing harmonica,tnNsdkhFZ18,100,110,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing harmonica/tnNsdkhFZ18_000100_000110,300
tapping guitar,tnwb3XhnvBk,99,109,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tapping guitar/tnwb3XhnvBk_000099_000109,300
golf chipping,trGqULfUlW0,6,16,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/golf chipping/trGqULfUlW0_000006_000016,209
jumping into pool,ttE_O0ER2-4,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/jumping into pool/ttE_O0ER2-4_000000_000010,228
curling hair,txFUJ7yiWCg,133,143,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/curling hair/txFUJ7yiWCg_000133_000143,301
